|                z |              CSFR |      CSFR_delayed |
|            1e-05 |   0.0199596496196 |     1.00573214547 |
|  0.0010100099001 |   0.0200094351743 |     1.03017108588 |
|  0.0020100198002 |   0.0200592968709 |      1.0544977238 |
|  0.0030100297003 |   0.0201092347398 |     1.07871225674 |
|  0.0040100396004 |    0.020159248812 |     1.10281488223 |
|  0.0050100495005 |   0.0202093391179 |     1.12680579781 |
| 0.00601005940059 |   0.0202595056884 |     1.15068520102 |
| 0.00701006930069 |   0.0203097485542 |     1.17445328937 |
| 0.00801007920079 |   0.0203600677458 |     1.19811026041 |
| 0.00901008910089 |    0.020410463294 |     1.22165631166 |
|   0.010010099001 |   0.0204609352296 |     1.24509164065 |
|  0.0110101089011 |   0.0205114835831 |     1.26841644493 |
|  0.0120101188012 |   0.0205621083853 |     1.29163092201 |
|  0.0130101287013 |   0.0206128096668 |     1.31473526943 |
|  0.0140101386014 |   0.0206635874584 |     1.33772968472 |
|  0.0150101485015 |   0.0207144417908 |     1.36061436541 |
|  0.0160101584016 |   0.0207653726945 |     1.38338950904 |
|  0.0170101683017 |   0.0208163802004 |     1.40605531314 |
|  0.0180101782018 |   0.0208674643391 |     1.42861197523 |
|  0.0190101881019 |   0.0209186251413 |     1.45105969285 |
|   0.020010198002 |   0.0209698626377 |     1.47339866352 |
|  0.0210102079021 |    0.021021176859 |     1.49562908479 |
|  0.0220102178022 |   0.0210725678359 |     1.51775115419 |
|  0.0230102277023 |    0.021124035599 |     1.53976506923 |
|  0.0240102376024 |   0.0211755801791 |     1.56167102746 |
|  0.0250102475025 |   0.0212272016068 |     1.58346922641 |
|  0.0260102574026 |   0.0212788999128 |     1.60515986361 |
|  0.0270102673027 |   0.0213306751279 |     1.62674313659 |
|  0.0280102772028 |   0.0213825272826 |     1.64821924288 |
|  0.0290102871029 |   0.0214344564078 |     1.66958838001 |
|   0.030010297003 |    0.021486462534 |     1.69085074551 |
|  0.0310103069031 |   0.0215385456921 |     1.71200653692 |
|  0.0320103168032 |   0.0215907059126 |     1.73305595177 |
|  0.0330103267033 |   0.0216429432263 |     1.75399918759 |
|  0.0340103366034 |   0.0216952576638 |      1.7748364419 |
|  0.0350103465035 |   0.0217476492559 |     1.79556791225 |
|  0.0360103564036 |   0.0218001180331 |     1.81619379616 |
|  0.0370103663037 |   0.0218526640264 |     1.83671429116 |
|  0.0380103762038 |   0.0219052872662 |     1.85712959479 |
|  0.0390103861039 |   0.0219579877833 |     1.87743990458 |
|   0.040010396004 |   0.0220107656084 |     1.89764541806 |
|  0.0410104059041 |   0.0220636207722 |     1.91774633275 |
|  0.0420104158042 |   0.0221165533054 |      1.9377428462 |
|  0.0430104257043 |   0.0221695632386 |     1.95763515593 |
|  0.0440104356044 |   0.0222226506026 |     1.97742345947 |
|  0.0450104455045 |    0.022275815428 |     1.99710795436 |
|  0.0460104554046 |   0.0223290577455 |     2.01668883813 |
|  0.0470104653047 |   0.0223823775859 |     2.03616630831 |
|  0.0480104752048 |   0.0224357749798 |     2.05554056242 |
|  0.0490104851049 |   0.0224892499578 |     2.07481179801 |
|   0.050010495005 |   0.0225428025508 |      2.0939802126 |
|   0.051010504905 |   0.0225964327893 |     2.11304600372 |
|  0.0520105148051 |   0.0226501407041 |     2.13200936891 |
|  0.0530105247052 |   0.0227039263259 |      2.1508705057 |
|  0.0540105346053 |   0.0227577896853 |     2.16962961162 |
|  0.0550105445054 |   0.0228117308131 |     2.18828688419 |
|  0.0560105544055 |   0.0228657497399 |     2.20684252096 |
|  0.0570105643056 |   0.0229198464964 |     2.22529671945 |
|  0.0580105742057 |   0.0229740211133 |     2.24364967719 |
|  0.0590105841058 |   0.0230282736213 |     2.26190159172 |
|  0.0600105940059 |   0.0230826040511 |     2.28005266057 |
|   0.061010603906 |   0.0231370124334 |     2.29810308127 |
|  0.0620106138061 |   0.0231914987988 |     2.31605305135 |
|  0.0630106237062 |   0.0232460631781 |     2.33390276833 |
|  0.0640106336063 |    0.023300705602 |     2.35165242977 |
|  0.0650106435064 |   0.0233554261011 |     2.36930223317 |
|  0.0660106534065 |   0.0234102247061 |     2.38685237608 |
|  0.0670106633066 |   0.0234651014477 |     2.40430305603 |
|  0.0680106732067 |   0.0235200563567 |     2.42165447055 |
|  0.0690106831068 |   0.0235750894636 |     2.43890681717 |
|  0.0700106930069 |   0.0236302007993 |     2.45606029342 |
|   0.071010702907 |   0.0236853903943 |     2.47311509683 |
|  0.0720107128071 |   0.0237406582794 |     2.49007142494 |
|  0.0730107227072 |   0.0237960044852 |     2.50692947527 |
