|                z |              CSFR |      CSFR_delayed |
|            1e-05 |   0.0199596496196 |    0.789524672518 |
|  0.0010100099001 |   0.0200094351743 |    0.835781845923 |
|  0.0020100198002 |   0.0200592968709 |    0.881831479131 |
|  0.0030100297003 |   0.0201092347398 |    0.927673932962 |
|  0.0040100396004 |    0.020159248812 |    0.973309568235 |
|  0.0050100495005 |   0.0202093391179 |     1.01873874577 |
| 0.00601005940059 |   0.0202595056884 |     1.06396182638 |
| 0.00701006930069 |   0.0203097485542 |     1.10897917089 |
| 0.00801007920079 |   0.0203600677458 |     1.15379114011 |
| 0.00901008910089 |    0.020410463294 |     1.19839809487 |
|   0.010010099001 |   0.0204609352296 |     1.24280039598 |
|  0.0110101089011 |   0.0205114835831 |     1.28699840427 |
|  0.0120101188012 |   0.0205621083853 |     1.33099248055 |
|  0.0130101287013 |   0.0206128096668 |     1.37478298563 |
|  0.0140101386014 |   0.0206635874584 |     1.41837028035 |
|  0.0150101485015 |   0.0207144417908 |     1.46175472551 |
|  0.0160101584016 |   0.0207653726945 |     1.50493668194 |
|  0.0170101683017 |   0.0208163802004 |     1.54791651045 |
|  0.0180101782018 |   0.0208674643391 |     1.59069457187 |
|  0.0190101881019 |   0.0209186251413 |     1.63327122701 |
|   0.020010198002 |   0.0209698626377 |     1.67564683669 |
|  0.0210102079021 |    0.021021176859 |     1.71782176172 |
|  0.0220102178022 |   0.0210725678359 |     1.75979636294 |
|  0.0230102277023 |    0.021124035599 |     1.80157100116 |
|  0.0240102376024 |   0.0211755801791 |     1.84314603719 |
|  0.0250102475025 |   0.0212272016068 |     1.88452183185 |
|  0.0260102574026 |   0.0212788999128 |     1.92569874597 |
|  0.0270102673027 |   0.0213306751279 |     1.96667714036 |
|  0.0280102772028 |   0.0213825272826 |     2.00745737584 |
|  0.0290102871029 |   0.0214344564078 |     2.04803981323 |
|   0.030010297003 |    0.021486462534 |     2.08842481334 |
|  0.0310103069031 |   0.0215385456921 |     2.12861273701 |
|  0.0320103168032 |   0.0215907059126 |     2.16860394504 |
|  0.0330103267033 |   0.0216429432263 |     2.20839879825 |
|  0.0340103366034 |   0.0216952576638 |     2.24799765747 |
|  0.0350103465035 |   0.0217476492559 |     2.28740088351 |
|  0.0360103564036 |   0.0218001180331 |     2.32660883719 |
|  0.0370103663037 |   0.0218526640264 |     2.36562187933 |
|  0.0380103762038 |   0.0219052872662 |     2.40444037074 |
|  0.0390103861039 |   0.0219579877833 |     2.44306467226 |
|   0.040010396004 |   0.0220107656084 |     2.48149514468 |
|  0.0410104059041 |   0.0220636207722 |     2.51973214885 |
|  0.0420104158042 |   0.0221165533054 |     2.55777604556 |
|  0.0430104257043 |   0.0221695632386 |     2.59562719565 |
|  0.0440104356044 |   0.0222226506026 |     2.63328595992 |
|  0.0450104455045 |    0.022275815428 |     2.67075269921 |
|  0.0460104554046 |   0.0223290577455 |     2.70802777432 |
|  0.0470104653047 |   0.0223823775859 |     2.74511154608 |
|  0.0480104752048 |   0.0224357749798 |     2.78200437531 |
