|                z |              CSFR |      CSFR_delayed |
|  0.0410104059041 |   0.0220636207722 |    0.286614321924 |
|  0.0420104158042 |   0.0221165533054 |    0.287164317372 |
|  0.0430104257043 |   0.0221695632386 |    0.287711017105 |
|  0.0440104356044 |   0.0222226506026 |    0.288254427575 |
|  0.0450104455045 |    0.022275815428 |    0.288794555234 |
|  0.0460104554046 |   0.0223290577455 |    0.289331406533 |
|  0.0470104653047 |   0.0223823775859 |    0.289864987925 |
|  0.0480104752048 |   0.0224357749798 |    0.290395305862 |
|  0.0490104851049 |   0.0224892499578 |    0.290922366795 |
|   0.050010495005 |   0.0225428025508 |    0.291446177178 |
|   0.051010504905 |   0.0225964327893 |    0.291966743461 |
|  0.0520105148051 |   0.0226501407041 |    0.292484072096 |
|  0.0530105247052 |   0.0227039263259 |    0.292998169537 |
|  0.0540105346053 |   0.0227577896853 |    0.293509042234 |
|  0.0550105445054 |   0.0228117308131 |     0.29401669664 |
|  0.0560105544055 |   0.0228657497399 |    0.294521139206 |
|  0.0570105643056 |   0.0229198464964 |    0.295022376385 |
|  0.0580105742057 |   0.0229740211133 |    0.295520414629 |
|  0.0590105841058 |   0.0230282736213 |    0.296015260389 |
|  0.0600105940059 |   0.0230826040511 |    0.296506920119 |
|   0.061010603906 |   0.0231370124334 |    0.296995400268 |
|  0.0620106138061 |   0.0231914987988 |    0.297480707291 |
|  0.0630106237062 |   0.0232460631781 |    0.297962847637 |
|  0.0640106336063 |    0.023300705602 |    0.298441827761 |
|  0.0650106435064 |   0.0233554261011 |    0.298917654113 |
|  0.0660106534065 |   0.0234102247061 |    0.299390333146 |
|  0.0670106633066 |   0.0234651014477 |    0.299859871311 |
|  0.0680106732067 |   0.0235200563567 |    0.300326275061 |
|  0.0690106831068 |   0.0235750894636 |    0.300789550847 |
|  0.0700106930069 |   0.0236302007993 |    0.301249705122 |
|   0.071010702907 |   0.0236853903943 |    0.301706744337 |
|  0.0720107128071 |   0.0237406582794 |    0.302160674945 |
|  0.0730107227072 |   0.0237960044852 |    0.302611503397 |
|  0.0740107326073 |   0.0238514290425 |    0.303059236146 |
|  0.0750107425074 |   0.0239069319819 |    0.303503879644 |
|  0.0760107524075 |   0.0239625133342 |    0.303945440341 |
|  0.0770107623076 |   0.0240181731299 |    0.304383924692 |
|  0.0780107722077 |   0.0240739113999 |    0.304819339147 |
|  0.0790107821078 |   0.0241297281748 |    0.305251690158 |
|  0.0800107920079 |   0.0241856234852 |    0.305680984177 |
|   0.081010801908 |    0.024241597362 |    0.306107227657 |
|  0.0820108118081 |   0.0242976498357 |     0.30653042705 |
|  0.0830108217082 |    0.024353780937 |    0.306950588807 |
|  0.0840108316083 |   0.0244099906968 |     0.30736771938 |
|  0.0850108415084 |   0.0244662791455 |    0.307781825222 |
|  0.0860108514085 |    0.024522646314 |    0.308192912784 |
|  0.0870108613086 |   0.0245790922329 |    0.308600988518 |
|  0.0880108712087 |   0.0246356169329 |    0.309006058877 |
|  0.0890108811088 |   0.0246922204447 |    0.309408130312 |
|  0.0900108910089 |    0.024748902799 |    0.309807209276 |
|   0.091010900909 |   0.0248056640264 |     0.31020330222 |
|  0.0920109108091 |   0.0248625041577 |    0.310596415596 |
|  0.0930109207092 |   0.0249194232236 |    0.310986555856 |
|  0.0940109306093 |   0.0249764212547 |    0.311373729453 |
|  0.0950109405094 |   0.0250334982818 |    0.311757942838 |
|  0.0960109504095 |   0.0250906543355 |    0.312139202463 |
|  0.0970109603096 |   0.0251478894465 |    0.312517514781 |
|  0.0980109702097 |   0.0252052036455 |    0.312892886243 |
|  0.0990109801098 |   0.0252625969632 |    0.313265323301 |
|    0.10001099001 |   0.0253200694303 |    0.313634832407 |
|    0.10101099991 |   0.0253776210775 |    0.314001420014 |
|    0.10201100981 |   0.0254352519354 |    0.314365092572 |
|    0.10301101971 |   0.0254929620348 |    0.314725856535 |
|    0.10401102961 |   0.0255507514064 |    0.315083718355 |
|    0.10501103951 |   0.0256086200808 |    0.315438684482 |
|    0.10601104941 |   0.0256665680887 |    0.315790761369 |
|   0.107011059311 |   0.0257245954608 |    0.316139955469 |
|   0.108011069211 |   0.0257827022278 |    0.316486273233 |
|   0.109011079111 |   0.0258408884204 |    0.316829721113 |
|   0.110011089011 |   0.0258991540693 |    0.317170305561 |
|   0.111011098911 |   0.0259574992052 |     0.31750803303 |
|   0.112011108811 |   0.0260159238587 |     0.31784290997 |
|   0.113011118711 |   0.0260744280606 |    0.318174942835 |
|   0.114011128611 |   0.0261330118416 |    0.318504138075 |
|   0.115011138511 |   0.0261916752323 |    0.318830502144 |
|   0.116011148411 |   0.0262504182634 |    0.319154041493 |
|   0.117011158312 |   0.0263092409656 |    0.319474762574 |
|   0.118011168212 |   0.0263681433696 |    0.319792671839 |
|   0.119011178112 |   0.0264271255061 |     0.32010777574 |
|   0.120011188012 |   0.0264861874058 |    0.320420080729 |
|   0.121011197912 |   0.0265453290994 |    0.320729593258 |
|   0.122011207812 |   0.0266045506176 |    0.321036319779 |
|   0.123011217712 |    0.026663851991 |    0.321340266745 |
|   0.124011227612 |   0.0267232332503 |    0.321641440606 |
|   0.125011237512 |   0.0267826944263 |    0.321939847815 |
|   0.126011247412 |   0.0268422355496 |    0.322235494824 |
|   0.127011257313 |   0.0269018566509 |    0.322528388085 |
|   0.128011267213 |   0.0269615577609 |     0.32281853405 |
|   0.129011277113 |   0.0270213389103 |    0.323105939171 |
|   0.130011287013 |   0.0270812001298 |      0.3233906099 |
|   0.131011296913 |   0.0271411414501 |    0.323672552689 |
|   0.132011306813 |   0.0272011629019 |     0.32395177399 |
|   0.133011316713 |   0.0272612645158 |    0.324228280255 |
|   0.134011326613 |   0.0273214463225 |    0.324502077936 |
|   0.135011336513 |   0.0273817083528 |    0.324773173484 |
|   0.136011346413 |   0.0274420506372 |    0.325041573353 |
|   0.137011356314 |   0.0275024732067 |    0.325307283993 |
|   0.138011366214 |   0.0275629760917 |    0.325570311857 |
|   0.139011376114 |    0.027623559323 |    0.325830663397 |
|   0.140011386014 |   0.0276842229313 |    0.326088345065 |
|   0.141011395914 |   0.0277449669472 |    0.326343363313 |
|   0.142011405814 |   0.0278057914015 |    0.326595724593 |
|   0.143011415714 |   0.0278666963249 |    0.326845435356 |
|   0.144011425614 |    0.027927681748 |    0.327092502056 |
|   0.145011435514 |   0.0279887477016 |    0.327336931143 |
|   0.146011445414 |   0.0280498942163 |    0.327578729069 |
|   0.147011455315 |   0.0281111213228 |    0.327817902288 |
|   0.148011465215 |   0.0281724290517 |     0.32805445725 |
|   0.149011475115 |   0.0282338174339 |    0.328288400409 |
|   0.150011485015 |      0.0282952865 |    0.328519738214 |
|   0.151011494915 |   0.0283568362806 |     0.32874847712 |
|   0.152011504815 |   0.0284184668065 |    0.328974623578 |
|   0.153011514715 |   0.0284801781084 |    0.329198184039 |
|   0.154011524615 |   0.0285419702169 |    0.329419164955 |
|   0.155011534515 |   0.0286038431627 |     0.32963757278 |
|   0.156011544415 |   0.0286657969766 |    0.329853413964 |
|   0.157011554316 |   0.0287278316892 |     0.33006669496 |
|   0.158011564216 |   0.0287899473311 |     0.33027742222 |
|   0.159011574116 |   0.0288521439332 |    0.330485602195 |
|   0.160011584016 |    0.028914421526 |    0.330691241338 |
|   0.161011593916 |   0.0289767801403 |      0.3308943461 |
|   0.162011603816 |   0.0290392198068 |    0.331094922934 |
|   0.163011613716 |   0.0291017405561 |    0.331292978292 |
|   0.164011623616 |    0.029164342419 |    0.331488518626 |
|   0.165011633516 |   0.0292270254261 |    0.331681550387 |
|   0.166011643416 |   0.0292897896081 |    0.331872080027 |
|   0.167011653317 |   0.0293526349958 |    0.332060113999 |
|   0.168011663217 |   0.0294155616197 |    0.332245658755 |
|   0.169011673117 |   0.0294785695106 |    0.332428720747 |
|   0.170011683017 |   0.0295416586993 |    0.332609306425 |
|   0.171011692917 |   0.0296048292162 |    0.332787422244 |
|   0.172011702817 |   0.0296680810923 |    0.332963074654 |
|   0.173011712717 |   0.0297314143581 |    0.333136270107 |
|   0.174011722617 |   0.0297948290443 |    0.333307015056 |
|   0.175011732517 |   0.0298583251817 |    0.333475315953 |
|   0.176011742417 |   0.0299219028009 |    0.333641179249 |
|   0.177011752318 |   0.0299855619326 |    0.333804611396 |
|   0.178011762218 |   0.0300493026075 |    0.333965618847 |
|   0.179011772118 |   0.0301131248563 |    0.334124208054 |
|   0.180011782018 |   0.0301770287096 |    0.334280385468 |
|   0.181011791918 |   0.0302410141983 |    0.334434157541 |
|   0.182011801818 |   0.0303050813529 |    0.334585530726 |
|   0.183011811718 |   0.0303692302041 |    0.334734511474 |
|   0.184011821618 |   0.0304334607827 |    0.334881106238 |
|   0.185011831518 |   0.0304977731194 |    0.335025321469 |
|   0.186011841418 |   0.0305621672447 |    0.335167163619 |
|   0.187011851319 |   0.0306266431895 |    0.335306639141 |
|   0.188011861219 |   0.0306912009843 |    0.335443754486 |
|   0.189011871119 |     0.03075584066 |    0.335578516107 |
|   0.190011881019 |   0.0308205622471 |    0.335710930455 |
|   0.191011890919 |   0.0308853657764 |    0.335841003982 |
|   0.192011900819 |   0.0309502512785 |    0.335968743141 |
|   0.193011910719 |   0.0310152187842 |    0.336094154383 |
|   0.194011920619 |   0.0310802683242 |     0.33621724416 |
|   0.195011930519 |   0.0311453999291 |    0.336338018925 |
|   0.196011940419 |   0.0312106136296 |    0.336456485129 |
|    0.19701195032 |   0.0312759094564 |    0.336572649224 |
|    0.19801196022 |   0.0313412874402 |    0.336686517663 |
|    0.19901197012 |   0.0314067476117 |    0.336798096896 |
|    0.20001198002 |   0.0314722900016 |    0.336907393377 |
|    0.20101198992 |   0.0315379146405 |    0.337014413558 |
|    0.20201199982 |   0.0316036215592 |    0.337119163889 |
|    0.20301200972 |   0.0316694107884 |    0.337221650824 |
|    0.20401201962 |   0.0317352823586 |    0.337321880814 |
|    0.20501202952 |   0.0318012363008 |    0.337419860311 |
|    0.20601203942 |   0.0318672726454 |    0.337515595768 |
|    0.20701204932 |   0.0319333914233 |    0.337609093635 |
|   0.208012059221 |    0.031999592665 |    0.337700360366 |
|   0.209012069121 |   0.0320658764013 |    0.337789402412 |
|   0.210012079021 |    0.032132242663 |    0.337876226225 |
|   0.211012088921 |   0.0321986914805 |    0.337960838257 |
|   0.212012098821 |   0.0322652228848 |    0.338043244961 |
|   0.213012108721 |   0.0323318369064 |    0.338123452787 |
|   0.214012118621 |    0.032398533576 |    0.338201468189 |
|   0.215012128521 |   0.0324653129244 |    0.338277297618 |
|   0.216012138421 |   0.0325321749822 |    0.338350947526 |
|   0.217012148321 |     0.03259911978 |    0.338422424365 |
|   0.218012158222 |   0.0326661473487 |    0.338491734587 |
|   0.219012168122 |   0.0327332577189 |    0.338558884644 |
|   0.220012178022 |   0.0328004509212 |    0.338623880988 |
|   0.221012187922 |   0.0328677269865 |    0.338686730071 |
|   0.222012197822 |   0.0329350859452 |    0.338747438346 |
|   0.223012207722 |   0.0330025278283 |    0.338806012263 |
|   0.224012217622 |   0.0330700526662 |    0.338862458276 |
|   0.225012227522 |   0.0331376604898 |    0.338916782835 |
|   0.226012237422 |   0.0332053513297 |    0.338968992393 |
|   0.227012247322 |   0.0332731252167 |    0.339019093403 |
|   0.228012257223 |   0.0333409821813 |    0.339067092315 |
|   0.229012267123 |   0.0334089222543 |    0.339112995583 |
|   0.230012277023 |   0.0334769454664 |    0.339156809657 |
|   0.231012286923 |   0.0335450518482 |     0.33919854099 |
|   0.232012296823 |   0.0336132414305 |    0.339238196035 |
|   0.233012306723 |    0.033681514244 |    0.339275781242 |
|   0.234012316623 |   0.0337498703192 |    0.339311303064 |
|   0.235012326523 |   0.0338183096871 |    0.339344767953 |
|   0.236012336423 |   0.0338868323781 |    0.339376182361 |
|   0.237012346323 |    0.033955438423 |     0.33940555274 |
|   0.238012356224 |   0.0340241278526 |    0.339432885542 |
|   0.239012366124 |   0.0340929006974 |    0.339458187218 |
|   0.240012376024 |   0.0341617569882 |    0.339481464222 |
|   0.241012385924 |   0.0342306967557 |    0.339502723004 |
|   0.242012395824 |   0.0342997200305 |    0.339521970018 |
|   0.243012405724 |   0.0343688268434 |    0.339539211714 |
|   0.244012415624 |    0.034438017225 |    0.339554454545 |
|   0.245012425524 |    0.034507291206 |    0.339567704962 |
|   0.246012435424 |   0.0345766488172 |    0.339578969419 |
|   0.247012445324 |   0.0346460900891 |    0.339588254366 |
|   0.248012455225 |   0.0347156150526 |    0.339595566256 |
|   0.249012465125 |   0.0347852237382 |    0.339600911541 |
|   0.250012475025 |   0.0348549161767 |    0.339604296673 |
|   0.251012484925 |   0.0349246923988 |    0.339605728103 |
|   0.252012494825 |   0.0349945524352 |    0.339605212285 |
|   0.253012504725 |   0.0350644963164 |    0.339602755669 |
|   0.254012514625 |   0.0351345240734 |    0.339598364707 |
|   0.255012524525 |   0.0352046357366 |    0.339592045853 |
|   0.256012534425 |   0.0352748313369 |    0.339583805557 |
|   0.257012544325 |   0.0353451109048 |    0.339573650272 |
|   0.258012554226 |   0.0354154744712 |    0.339561586449 |
|   0.259012564126 |   0.0354859220667 |    0.339547620541 |
|   0.260012574026 |   0.0355564537219 |       0.339531759 |
|   0.261012583926 |   0.0356270694676 |    0.339514008278 |
|   0.262012593826 |   0.0356977693344 |    0.339494374826 |
|   0.263012603726 |   0.0357685533531 |    0.339472865097 |
|   0.264012613626 |   0.0358394215543 |    0.339449485543 |
|   0.265012623526 |   0.0359103739688 |    0.339424242615 |
|   0.266012633426 |   0.0359814106272 |    0.339397142765 |
|   0.267012643326 |   0.0360525315601 |    0.339368192447 |
|   0.268012653227 |   0.0361237367984 |    0.339337398111 |
|   0.269012663127 |   0.0361950263727 |    0.339304766209 |
|   0.270012673027 |   0.0362664003136 |    0.339270303194 |
|   0.271012682927 |   0.0363378586519 |    0.339234015518 |
|   0.272012692827 |   0.0364094014182 |    0.339195909632 |
|   0.273012702727 |   0.0364810286433 |    0.339155991989 |
|   0.274012712627 |   0.0365527403578 |     0.33911426904 |
|   0.275012722527 |   0.0366245365925 |    0.339070747238 |
|   0.276012732427 |    0.036696417378 |    0.339025433035 |
|   0.277012742327 |   0.0367683827449 |    0.338978332882 |
|   0.278012752228 |   0.0368404327241 |    0.338929453231 |
|   0.279012762128 |   0.0369125673461 |    0.338878800535 |
|   0.280012772028 |   0.0369847866418 |    0.338826381245 |
|   0.281012781928 |   0.0370570906417 |    0.338772201814 |
|   0.282012791828 |   0.0371294793765 |    0.338716268693 |
|   0.283012801728 |    0.037201952877 |    0.338658588335 |
|   0.284012811628 |   0.0372745111738 |    0.338599167191 |
|   0.285012821528 |   0.0373471542976 |    0.338538011714 |
|   0.286012831428 |   0.0374198822792 |    0.338475128355 |
|   0.287012841328 |   0.0374926951492 |    0.338410523566 |
|   0.288012851229 |   0.0375655929382 |      0.3383442038 |
|   0.289012861129 |   0.0376385756771 |    0.338276175509 |
|   0.290012871029 |   0.0377116433964 |    0.338206445143 |
|   0.291012880929 |   0.0377847961268 |    0.338135019156 |
|   0.292012890829 |   0.0378580338992 |       0.338061904 |
|   0.293012900729 |    0.037931356744 |    0.337987106125 |
|   0.294012910629 |   0.0380047646922 |    0.337910631985 |
|   0.295012920529 |   0.0380782577742 |    0.337832488032 |
|   0.296012930429 |   0.0381518360208 |    0.337752680717 |
|   0.297012940329 |   0.0382254994628 |    0.337671216492 |
|    0.29801295023 |   0.0382992481307 |    0.337588101809 |
|    0.29901296013 |   0.0383730820553 |    0.337503343121 |
|    0.30001297003 |   0.0384470012673 |    0.337416946878 |
|    0.30101297993 |   0.0385210057974 |    0.337328919535 |
|    0.30201298983 |   0.0385950956762 |    0.337239267541 |
|    0.30301299973 |   0.0386692709344 |     0.33714799735 |
|    0.30401300963 |   0.0387435316028 |    0.337055115413 |
|    0.30501301953 |    0.038817877712 |    0.336960628182 |
|    0.30601302943 |   0.0388923092928 |    0.336864542109 |
|    0.30701303933 |   0.0389668263757 |    0.336766863647 |
|    0.30801304923 |   0.0390414289915 |    0.336667599247 |
|   0.309013059131 |   0.0391161171709 |    0.336566755361 |
|   0.310013069031 |   0.0391908909446 |    0.336464338441 |
|   0.311013078931 |   0.0392657503432 |     0.33636035494 |
|   0.312013088831 |   0.0393406953975 |    0.336254811308 |
|   0.313013098731 |   0.0394157261381 |    0.336147713999 |
|   0.314013108631 |   0.0394908425958 |    0.336039069464 |
|   0.315013118531 |   0.0395660448011 |    0.335928884155 |
|   0.316013128431 |   0.0396413327849 |    0.335817164524 |
|   0.317013138331 |   0.0397167065778 |    0.335703917023 |
|   0.318013148231 |   0.0397921662105 |    0.335589148105 |
|   0.319013158132 |   0.0398677117137 |     0.33547286422 |
|   0.320013168032 |    0.039943343118 |    0.335355071822 |
|   0.321013177932 |   0.0400190604542 |    0.335235777361 |
|   0.322013187832 |    0.040094863753 |    0.335114987291 |
|   0.323013197732 |    0.040170753045 |    0.334992708063 |
|   0.324013207632 |   0.0402467283609 |    0.334868946128 |
|   0.325013217532 |   0.0403227897314 |     0.33474370794 |
|   0.326013227432 |   0.0403989371873 |     0.33461699995 |
|   0.327013237332 |   0.0404751707592 |     0.33448882861 |
|   0.328013247232 |   0.0405514904777 |    0.334359200372 |
|   0.329013257133 |   0.0406278963736 |    0.334228121688 |
|   0.330013267033 |   0.0407043884776 |     0.33409559901 |
|   0.331013276933 |   0.0407809668204 |     0.33396163879 |
|   0.332013286833 |   0.0408576314326 |     0.33382624748 |
|   0.333013296733 |    0.040934382345 |    0.333689431531 |
|   0.334013306633 |   0.0410112195882 |    0.333551197397 |
|   0.335013316533 |   0.0410881431929 |    0.333411551529 |
|   0.336013326433 |   0.0411651531898 |    0.333270500379 |
|   0.337013336333 |   0.0412422496096 |    0.333128050398 |
|   0.338013346233 |    0.041319432483 |     0.33298420804 |
|   0.339013356134 |   0.0413967018407 |    0.332838979755 |
|   0.340013366034 |   0.0414740577133 |    0.332692371996 |
|   0.341013375934 |   0.0415515001317 |    0.332544391216 |
|   0.342013385834 |   0.0416290291263 |    0.332395043865 |
|   0.343013395734 |    0.041706644728 |    0.332244336395 |
|   0.344013405634 |   0.0417843469675 |     0.33209227526 |
|   0.345013415534 |   0.0418621358753 |    0.331938866911 |
|   0.346013425434 |   0.0419400114823 |    0.331784117799 |
|   0.347013435334 |   0.0420179738191 |    0.331628034378 |
|   0.348013445234 |   0.0420960229163 |    0.331470623098 |
|   0.349013455135 |   0.0421741588048 |    0.331311890412 |
|   0.350013465035 |   0.0422523815151 |    0.331151842771 |
|   0.351013474935 |   0.0423306910779 |    0.330990486629 |
|   0.352013484835 |    0.042409087524 |    0.330827828436 |
|   0.353013494735 |   0.0424875708841 |    0.330663874645 |
|   0.354013504635 |   0.0425661411888 |    0.330498631708 |
|   0.355013514535 |   0.0426447984688 |    0.330332106076 |
|   0.356013524435 |   0.0427235427548 |    0.330164304202 |
|   0.357013534335 |   0.0428023740775 |    0.329995232538 |
|   0.358013544235 |   0.0428812924676 |    0.329824897536 |
|   0.359013554136 |   0.0429602979558 |    0.329653305648 |
|   0.360013564036 |   0.0430393905727 |    0.329480463325 |
|   0.361013573936 |   0.0431185703492 |    0.329306377019 |
|   0.362013583836 |   0.0431978373157 |    0.329131053184 |
|   0.363013593736 |   0.0432771915031 |     0.32895449827 |
|   0.364013603636 |    0.043356632942 |     0.32877671873 |
|   0.365013613536 |   0.0434361616632 |    0.328597721015 |
|   0.366013623436 |   0.0435157776972 |    0.328417511578 |
|   0.367013633336 |   0.0435954810749 |    0.328236096871 |
|   0.368013643236 |   0.0436752718268 |    0.328053483345 |
|   0.369013653137 |   0.0437551499837 |    0.327869677453 |
|   0.370013663037 |   0.0438351155763 |    0.327684685647 |
|   0.371013672937 |   0.0439151686353 |    0.327498514378 |
|   0.372013682837 |   0.0439953091913 |    0.327311170099 |
|   0.373013692737 |    0.044075537275 |    0.327122659261 |
|   0.374013702637 |   0.0441558529171 |    0.326932988317 |
|   0.375013712537 |   0.0442362561484 |    0.326742163718 |
|   0.376013722437 |   0.0443167469995 |    0.326550191917 |
|   0.377013732337 |   0.0443973255011 |    0.326357079366 |
|   0.378013742237 |   0.0444779916839 |    0.326162832516 |
|   0.379013752138 |   0.0445587455785 |    0.325967457819 |
|   0.380013762038 |   0.0446395872157 |    0.325770961728 |
|   0.381013771938 |   0.0447205166262 |    0.325573350695 |
|   0.382013781838 |   0.0448015338406 |    0.325374631171 |
|   0.383013791738 |   0.0448826388897 |    0.325174809608 |
|   0.384013801638 |   0.0449638318041 |    0.324973892459 |
|   0.385013811538 |   0.0450451126145 |    0.324771886175 |
|   0.386013821438 |   0.0451264813516 |    0.324568797209 |
|   0.387013831338 |   0.0452079380461 |    0.324364632012 |
|   0.388013841238 |   0.0452894827287 |    0.324159397037 |
|   0.389013851139 |     0.04537111543 |    0.323953098735 |
|   0.390013861039 |   0.0454528361809 |    0.323745743559 |
|   0.391013870939 |   0.0455346450119 |    0.323537337959 |
|   0.392013880839 |   0.0456165419537 |     0.32332788839 |
|   0.393013890739 |   0.0456985270371 |    0.323117401301 |
|   0.394013900639 |   0.0457806002927 |    0.322905883146 |
|   0.395013910539 |   0.0458627617512 |    0.322693340377 |
|   0.396013920439 |   0.0459450114433 |    0.322479779444 |
|   0.397013930339 |   0.0460273493998 |    0.322265206801 |
|   0.398013940239 |   0.0461097756512 |      0.3220496289 |
|    0.39901395014 |   0.0461922902283 |    0.321833052191 |
|    0.40001396004 |   0.0462748931617 |    0.321615483128 |
|    0.40101396994 |   0.0463575844822 |    0.321396928163 |
|    0.40201397984 |   0.0464403642205 |    0.321177393746 |
|    0.40301398974 |   0.0465232324072 |    0.320956886331 |
|    0.40401399964 |    0.046606189073 |    0.320735412369 |
|    0.40501400954 |   0.0466892342486 |    0.320512978313 |
|    0.40601401944 |   0.0467723679648 |    0.320289590613 |
|    0.40701402934 |   0.0468555902521 |    0.320065255723 |
|    0.40801403924 |   0.0469389011413 |    0.319839980094 |
|    0.40901404914 |   0.0470223006631 |    0.319613770179 |
|   0.410014059041 |   0.0471057888482 |    0.319386632428 |
|   0.411014068941 |   0.0471893657272 |    0.319158573295 |
|   0.412014078841 |   0.0472730313309 |    0.318929599231 |
|   0.413014088741 |   0.0473567856899 |    0.318699716688 |
|   0.414014098641 |   0.0474406288349 |    0.318468932118 |
|   0.415014108541 |   0.0475245607967 |    0.318237251973 |
|   0.416014118441 |   0.0476085816058 |    0.318004682706 |
|   0.417014128341 |    0.047692691293 |    0.317771230768 |
|   0.418014138241 |   0.0477768898891 |    0.317536902611 |
|   0.419014148141 |   0.0478611774246 |    0.317301704686 |
|   0.420014158042 |   0.0479455539302 |    0.317065643448 |
|   0.421014167942 |   0.0480300194368 |    0.316828725346 |
|   0.422014177842 |   0.0481145739748 |    0.316590956833 |
|   0.423014187742 |   0.0481992175751 |    0.316352344361 |
|   0.424014197642 |   0.0482839502684 |    0.316112894383 |
|   0.425014207542 |   0.0483687720852 |    0.315872613349 |
|   0.426014217442 |   0.0484536830563 |    0.315631507713 |
|   0.427014227342 |   0.0485386832125 |    0.315389583925 |
|   0.428014237242 |   0.0486237725843 |    0.315146848439 |
|   0.429014247142 |   0.0487089512025 |    0.314903307706 |
|   0.430014257043 |   0.0487942190978 |    0.314658968177 |
|   0.431014266943 |   0.0488795763008 |    0.314413836306 |
|   0.432014276843 |   0.0489650228423 |    0.314167918543 |
|   0.433014286743 |   0.0490505587529 |    0.313921221342 |
|   0.434014296643 |   0.0491361840633 |    0.313673751154 |
|   0.435014306543 |   0.0492218988042 |     0.31342551443 |
|   0.436014316443 |   0.0493077030063 |    0.313176517624 |
|   0.437014326343 |   0.0493935967004 |    0.312926767186 |
|   0.438014336243 |    0.049479579917 |     0.31267626957 |
|   0.439014346143 |   0.0495656526869 |    0.312425031226 |
|   0.440014356044 |   0.0496518150407 |    0.312173058607 |
|   0.441014365944 |   0.0497380670092 |    0.311920358165 |
|   0.442014375844 |   0.0498244086231 |    0.311666936352 |
|   0.443014385744 |    0.049910839913 |     0.31141279962 |
|   0.444014395644 |   0.0499973609096 |    0.311157954421 |
|   0.445014405544 |   0.0500839716436 |    0.310902407207 |
|   0.446014415444 |   0.0501706721457 |    0.310646164429 |
|   0.447014425344 |   0.0502574624467 |     0.31038923254 |
|   0.448014435244 |   0.0503443425771 |    0.310131617993 |
|   0.449014445144 |   0.0504313125676 |    0.309873327238 |
|   0.450014455045 |   0.0505183724491 |    0.309614366728 |
|   0.451014464945 |   0.0506055222521 |    0.309354742914 |
|   0.452014474845 |   0.0506927620073 |     0.30909446225 |
|   0.453014484745 |   0.0507800917455 |    0.308833531186 |
|   0.454014494645 |   0.0508675114972 |    0.308571956175 |
|   0.455014504545 |   0.0509550212933 |    0.308309743669 |
|   0.456014514445 |   0.0510426211644 |    0.308046900119 |
|   0.457014524345 |   0.0511303111412 |    0.307783431978 |
|   0.458014534245 |   0.0512180912544 |    0.307519345699 |
|   0.459014544145 |   0.0513059615347 |    0.307254647731 |
|   0.460014554046 |   0.0513939220127 |    0.306989344529 |
|   0.461014563946 |   0.0514819727192 |    0.306723442543 |
|   0.462014573846 |   0.0515701136848 |    0.306456948226 |
